station,model,history_hours,horizon,train_seconds,inference_seconds,local_fit_samples,donor_fit_samples,fitted_leaves,reused,n_origins,device
Nongzhanguan,Seasonal week,720,24,0.0,0.0,0,0,0,True,132,cpu
Nongzhanguan,Seasonal week,2160,24,0.0,0.0,0,0,0,True,132,cpu
Nongzhanguan,LightGBM calendar,0,24,0.21211389999371022,0.0015084999904502183,0,94414,6200,False,132,cpu
Nongzhanguan,LightGBM global,24,24,0.615541499981191,0.0013860999897588044,0,82803,6200,False,132,cpu
Nongzhanguan,LightGBM global+local,24,24,0.0,0.0,0,82803,6200,True,132,cpu
Nongzhanguan,LightGBM global,72,24,0.0,0.0,0,82803,6200,True,132,cpu
Nongzhanguan,LightGBM global+local,72,24,0.6461139000020921,0.0014392000157386065,25,82803,6200,False,132,cpu
Nongzhanguan,LightGBM global,168,24,0.0,0.0,0,82803,6200,True,132,cpu
Nongzhanguan,LightGBM global+local,168,24,0.6721389000013005,0.0015708999999333173,121,82803,6200,False,132,cpu
Nongzhanguan,LightGBM global,720,24,0.0,0.0,0,82803,6200,True,132,cpu
Nongzhanguan,LightGBM global+local,720,24,0.630739199987147,0.0014334000006783754,648,82803,6200,False,132,cpu
Nongzhanguan,LightGBM global,2160,24,0.0,0.0,0,82803,6200,True,132,cpu
Nongzhanguan,LightGBM global+local,2160,24,0.6214786000200547,0.001348999998299405,1951,82803,6200,False,132,cpu
Nongzhanguan,Chronos-2,24,1,0.0,0.43397179999738,0,0,0,False,132,cuda
Nongzhanguan,Chronos-2,24,6,0.0,0.0,0,0,0,True,132,cuda
Nongzhanguan,Chronos-2,24,24,0.0,0.0,0,0,0,True,132,cuda
Nongzhanguan,Chronos-2,72,1,0.0,0.23590689999400638,0,0,0,False,132,cuda
Nongzhanguan,Chronos-2,72,6,0.0,0.0,0,0,0,True,132,cuda
Nongzhanguan,Chronos-2,72,24,0.0,0.0,0,0,0,True,132,cuda
Nongzhanguan,Chronos-2,168,1,0.0,0.2294714999734424,0,0,0,False,132,cuda
Nongzhanguan,Chronos-2,168,6,0.0,0.0,0,0,0,True,132,cuda
Nongzhanguan,Chronos-2,168,24,0.0,0.0,0,0,0,True,132,cuda
Nongzhanguan,Chronos-2,720,1,0.0,0.3301750000100583,0,0,0,False,132,cuda
Nongzhanguan,Chronos-2,720,6,0.0,0.0,0,0,0,True,132,cuda
Nongzhanguan,Chronos-2,720,24,0.0,0.0,0,0,0,True,132,cuda
Nongzhanguan,Chronos-2,2160,1,0.0,0.8489438999968115,0,0,0,False,132,cuda
Nongzhanguan,Chronos-2,2160,6,0.0,0.0,0,0,0,True,132,cuda
Nongzhanguan,Chronos-2,2160,24,0.0,0.0,0,0,0,True,132,cuda
