station,model,history_hours,horizon,train_seconds,inference_seconds,local_fit_samples,donor_fit_samples,fitted_leaves,reused,n_origins,device
Gucheng,LightGBM global+local,2160,24,0.6792835999804083,0.0013515000173356384,1906,82756,6200,False,128,cpu
Gucheng,Chronos-2,24,1,0.0,0.4381818999827374,0,0,0,False,128,cuda
Gucheng,Chronos-2,24,6,0.0,0.0,0,0,0,True,128,cuda
Gucheng,Chronos-2,24,24,0.0,0.0,0,0,0,True,128,cuda
Gucheng,Chronos-2,72,1,0.0,0.17096119999769144,0,0,0,False,128,cuda
Gucheng,Chronos-2,72,6,0.0,0.0,0,0,0,True,128,cuda
Gucheng,Chronos-2,72,24,0.0,0.0,0,0,0,True,128,cuda
Gucheng,Chronos-2,168,1,0.0,0.1849499000236392,0,0,0,False,128,cuda
Gucheng,Chronos-2,168,6,0.0,0.0,0,0,0,True,128,cuda
Gucheng,Chronos-2,168,24,0.0,0.0,0,0,0,True,128,cuda
Gucheng,Chronos-2,720,1,0.0,0.31191930000204593,0,0,0,False,128,cuda
Gucheng,Chronos-2,720,6,0.0,0.0,0,0,0,True,128,cuda
Gucheng,Chronos-2,720,24,0.0,0.0,0,0,0,True,128,cuda
Gucheng,Chronos-2,2160,1,0.0,0.8206363999925088,0,0,0,False,128,cuda
Gucheng,Chronos-2,2160,6,0.0,0.0,0,0,0,True,128,cuda
Gucheng,Chronos-2,2160,24,0.0,0.0,0,0,0,True,128,cuda
