station,model,history_hours,horizon,train_seconds,inference_seconds,local_fit_samples,donor_fit_samples,fitted_leaves,reused,n_origins,device
Dingling,LightGBM global,72,24,0.0,0.0,0,82601,6200,True,105,cpu
Dingling,LightGBM global+local,72,24,0.8295206000038888,0.0018884000019170344,25,82601,6200,False,105,cpu
Dingling,LightGBM global,168,24,0.0,0.0,0,82601,6200,True,105,cpu
Dingling,LightGBM global+local,168,24,0.7358840999950189,0.0033582000178284943,121,82601,6200,False,105,cpu
Dingling,LightGBM global,720,24,0.0,0.0,0,82601,6200,True,105,cpu
Dingling,LightGBM global+local,720,24,0.7300682000059169,0.00179870001738891,574,82601,6200,False,105,cpu
Dingling,LightGBM global,2160,24,0.0,0.0,0,82601,6200,True,105,cpu
Dingling,LightGBM global+local,2160,24,0.754921200015815,0.001436399994418025,1840,82601,6200,False,105,cpu
Dingling,Chronos-2,24,1,0.0,0.366286799981026,0,0,0,False,105,cuda
Dingling,Chronos-2,24,6,0.0,0.0,0,0,0,True,105,cuda
Dingling,Chronos-2,24,24,0.0,0.0,0,0,0,True,105,cuda
Dingling,Chronos-2,72,1,0.0,0.17226009999285452,0,0,0,False,105,cuda
Dingling,Chronos-2,72,6,0.0,0.0,0,0,0,True,105,cuda
Dingling,Chronos-2,72,24,0.0,0.0,0,0,0,True,105,cuda
Dingling,Chronos-2,168,1,0.0,0.18853869999293238,0,0,0,False,105,cuda
Dingling,Chronos-2,168,6,0.0,0.0,0,0,0,True,105,cuda
Dingling,Chronos-2,168,24,0.0,0.0,0,0,0,True,105,cuda
Dingling,Chronos-2,720,1,0.0,0.271473300002981,0,0,0,False,105,cuda
Dingling,Chronos-2,720,6,0.0,0.0,0,0,0,True,105,cuda
Dingling,Chronos-2,720,24,0.0,0.0,0,0,0,True,105,cuda
Dingling,Chronos-2,2160,1,0.0,0.6807721999939531,0,0,0,False,105,cuda
Dingling,Chronos-2,2160,6,0.0,0.0,0,0,0,True,105,cuda
Dingling,Chronos-2,2160,24,0.0,0.0,0,0,0,True,105,cuda
