station,model,history_hours,horizon,train_seconds,inference_seconds,local_fit_samples,donor_fit_samples,fitted_leaves,reused,n_origins,device
Changping,LightGBM global+local,72,24,0.8266384000016842,0.0025147999986074865,25,82735,6200,False,147,cpu
Changping,LightGBM global,168,24,0.0,0.0,0,82735,6200,True,147,cpu
Changping,LightGBM global+local,168,24,0.8251225000130944,0.0017395999748259783,96,82735,6200,False,147,cpu
Changping,LightGBM global,720,24,0.0,0.0,0,82735,6200,True,147,cpu
Changping,LightGBM global+local,720,24,0.7791394999949262,0.0025517999893054366,540,82735,6200,False,147,cpu
Changping,LightGBM global,2160,24,0.0,0.0,0,82735,6200,True,147,cpu
Changping,LightGBM global+local,2160,24,0.7965431000047829,0.0022370999795384705,1682,82735,6200,False,147,cpu
Changping,Chronos-2,24,1,0.0,0.533486600004835,0,0,0,False,147,cuda
Changping,Chronos-2,24,6,0.0,0.0,0,0,0,True,147,cuda
Changping,Chronos-2,24,24,0.0,0.0,0,0,0,True,147,cuda
Changping,Chronos-2,72,1,0.0,0.2942190999747254,0,0,0,False,147,cuda
Changping,Chronos-2,72,6,0.0,0.0,0,0,0,True,147,cuda
Changping,Chronos-2,72,24,0.0,0.0,0,0,0,True,147,cuda
Changping,Chronos-2,168,1,0.0,0.30128690000856295,0,0,0,False,147,cuda
Changping,Chronos-2,168,6,0.0,0.0,0,0,0,True,147,cuda
Changping,Chronos-2,168,24,0.0,0.0,0,0,0,True,147,cuda
Changping,Chronos-2,720,1,0.0,0.40055810002377257,0,0,0,False,147,cuda
Changping,Chronos-2,720,6,0.0,0.0,0,0,0,True,147,cuda
Changping,Chronos-2,720,24,0.0,0.0,0,0,0,True,147,cuda
Changping,Chronos-2,2160,1,0.0,0.9643897000059951,0,0,0,False,147,cuda
Changping,Chronos-2,2160,6,0.0,0.0,0,0,0,True,147,cuda
Changping,Chronos-2,2160,24,0.0,0.0,0,0,0,True,147,cuda
