station,model,history_hours,horizon,train_seconds,inference_seconds,local_fit_samples,donor_fit_samples,fitted_leaves,reused,n_origins,device
Huairou,Chronos-2,24,6,0.0,0.0,0,0,0,True,137,cuda
Huairou,Chronos-2,24,24,0.0,0.0,0,0,0,True,137,cuda
Huairou,Chronos-2,72,1,0.0,0.20303380000405014,0,0,0,False,137,cuda
Huairou,Chronos-2,72,6,0.0,0.0,0,0,0,True,137,cuda
Huairou,Chronos-2,72,24,0.0,0.0,0,0,0,True,137,cuda
Huairou,Chronos-2,168,1,0.0,0.19940650000353344,0,0,0,False,137,cuda
Huairou,Chronos-2,168,6,0.0,0.0,0,0,0,True,137,cuda
Huairou,Chronos-2,168,24,0.0,0.0,0,0,0,True,137,cuda
Huairou,Chronos-2,720,1,0.0,0.3316667999897618,0,0,0,False,137,cuda
Huairou,Chronos-2,720,6,0.0,0.0,0,0,0,True,137,cuda
Huairou,Chronos-2,720,24,0.0,0.0,0,0,0,True,137,cuda
Huairou,Chronos-2,2160,1,0.0,0.8892829999967944,0,0,0,False,137,cuda
Huairou,Chronos-2,2160,6,0.0,0.0,0,0,0,True,137,cuda
Huairou,Chronos-2,2160,24,0.0,0.0,0,0,0,True,137,cuda
