station,model,history_hours,horizon,train_seconds,inference_seconds,local_fit_samples,donor_fit_samples,fitted_leaves,reused,n_origins,device
Shunyi,LightGBM global+local,24,24,0.0,0.0,0,82922,6200,True,119,cpu
Shunyi,LightGBM global,72,24,0.0,0.0,0,82922,6200,True,119,cpu
Shunyi,LightGBM global+local,72,24,0.646107500011567,0.002586200018413365,25,82922,6200,False,119,cpu
Shunyi,LightGBM global,168,24,0.0,0.0,0,82922,6200,True,119,cpu
Shunyi,LightGBM global+local,168,24,0.7118176000076346,0.001399700006004423,96,82922,6200,False,119,cpu
Shunyi,LightGBM global,720,24,0.0,0.0,0,82922,6200,True,119,cpu
Shunyi,LightGBM global+local,720,24,0.6770640000177082,0.0015742999967187643,534,82922,6200,False,119,cpu
Shunyi,LightGBM global,2160,24,0.0,0.0,0,82922,6200,True,119,cpu
Shunyi,LightGBM global+local,2160,24,0.7050062000053003,0.0014309000107459724,1501,82922,6200,False,119,cpu
Shunyi,Chronos-2,24,1,0.0,0.4632526999921538,0,0,0,False,119,cuda
Shunyi,Chronos-2,24,6,0.0,0.0,0,0,0,True,119,cuda
Shunyi,Chronos-2,24,24,0.0,0.0,0,0,0,True,119,cuda
Shunyi,Chronos-2,72,1,0.0,0.19922449998557568,0,0,0,False,119,cuda
Shunyi,Chronos-2,72,6,0.0,0.0,0,0,0,True,119,cuda
Shunyi,Chronos-2,72,24,0.0,0.0,0,0,0,True,119,cuda
Shunyi,Chronos-2,168,1,0.0,0.19898539999849163,0,0,0,False,119,cuda
Shunyi,Chronos-2,168,6,0.0,0.0,0,0,0,True,119,cuda
Shunyi,Chronos-2,168,24,0.0,0.0,0,0,0,True,119,cuda
Shunyi,Chronos-2,720,1,0.0,0.29818869999144226,0,0,0,False,119,cuda
Shunyi,Chronos-2,720,6,0.0,0.0,0,0,0,True,119,cuda
Shunyi,Chronos-2,720,24,0.0,0.0,0,0,0,True,119,cuda
Shunyi,Chronos-2,2160,1,0.0,0.7699694999901112,0,0,0,False,119,cuda
Shunyi,Chronos-2,2160,6,0.0,0.0,0,0,0,True,119,cuda
Shunyi,Chronos-2,2160,24,0.0,0.0,0,0,0,True,119,cuda
