station,model,history_hours,horizon,train_seconds,inference_seconds,local_fit_samples,donor_fit_samples,fitted_leaves,reused,n_origins,device
Dongsi,LightGBM global+local,24,24,0.0,0.0,0,82608,6200,True,122,cpu
Dongsi,LightGBM global,72,24,0.0,0.0,0,82608,6200,True,122,cpu
Dongsi,LightGBM global+local,72,24,0.8122279999952298,0.0035496999917086214,13,82608,6200,False,122,cpu
Dongsi,LightGBM global,168,24,0.0,0.0,0,82608,6200,True,122,cpu
Dongsi,LightGBM global+local,168,24,0.8348713000013959,0.0016113999881781638,94,82608,6200,False,122,cpu
Dongsi,LightGBM global,720,24,0.0,0.0,0,82608,6200,True,122,cpu
Dongsi,LightGBM global+local,720,24,0.8907564000110142,0.0014040999813005328,596,82608,6200,False,122,cpu
Dongsi,LightGBM global,2160,24,0.0,0.0,0,82608,6200,True,122,cpu
Dongsi,LightGBM global+local,2160,24,0.7850003000057768,0.001980600005481392,1604,82608,6200,False,122,cpu
Dongsi,Chronos-2,24,1,0.0,0.38519470000755973,0,0,0,False,122,cuda
Dongsi,Chronos-2,24,6,0.0,0.0,0,0,0,True,122,cuda
Dongsi,Chronos-2,24,24,0.0,0.0,0,0,0,True,122,cuda
Dongsi,Chronos-2,72,1,0.0,0.30478299999958836,0,0,0,False,122,cuda
Dongsi,Chronos-2,72,6,0.0,0.0,0,0,0,True,122,cuda
Dongsi,Chronos-2,72,24,0.0,0.0,0,0,0,True,122,cuda
Dongsi,Chronos-2,168,1,0.0,0.25874520000070333,0,0,0,False,122,cuda
Dongsi,Chronos-2,168,6,0.0,0.0,0,0,0,True,122,cuda
Dongsi,Chronos-2,168,24,0.0,0.0,0,0,0,True,122,cuda
Dongsi,Chronos-2,720,1,0.0,0.3125841000000946,0,0,0,False,122,cuda
Dongsi,Chronos-2,720,6,0.0,0.0,0,0,0,True,122,cuda
Dongsi,Chronos-2,720,24,0.0,0.0,0,0,0,True,122,cuda
Dongsi,Chronos-2,2160,1,0.0,0.7990799999970477,0,0,0,False,122,cuda
Dongsi,Chronos-2,2160,6,0.0,0.0,0,0,0,True,122,cuda
Dongsi,Chronos-2,2160,24,0.0,0.0,0,0,0,True,122,cuda
