station,model,history_hours,horizon,train_seconds,inference_seconds,local_fit_samples,donor_fit_samples,fitted_leaves,reused,n_origins,device
Wanliu,LightGBM global+local,2160,24,0.6209478999953717,0.0014030000020284206,1884,82475,6200,False,147,cpu
Wanliu,Chronos-2,24,1,0.0,0.4944662000052631,0,0,0,False,147,cuda
Wanliu,Chronos-2,24,6,0.0,0.0,0,0,0,True,147,cuda
Wanliu,Chronos-2,24,24,0.0,0.0,0,0,0,True,147,cuda
Wanliu,Chronos-2,72,1,0.0,0.22418210000614636,0,0,0,False,147,cuda
Wanliu,Chronos-2,72,6,0.0,0.0,0,0,0,True,147,cuda
Wanliu,Chronos-2,72,24,0.0,0.0,0,0,0,True,147,cuda
Wanliu,Chronos-2,168,1,0.0,0.2231043999781832,0,0,0,False,147,cuda
Wanliu,Chronos-2,168,6,0.0,0.0,0,0,0,True,147,cuda
Wanliu,Chronos-2,168,24,0.0,0.0,0,0,0,True,147,cuda
Wanliu,Chronos-2,720,1,0.0,0.37323890000698157,0,0,0,False,147,cuda
Wanliu,Chronos-2,720,6,0.0,0.0,0,0,0,True,147,cuda
Wanliu,Chronos-2,720,24,0.0,0.0,0,0,0,True,147,cuda
Wanliu,Chronos-2,2160,1,0.0,0.9519307000155095,0,0,0,False,147,cuda
Wanliu,Chronos-2,2160,6,0.0,0.0,0,0,0,True,147,cuda
Wanliu,Chronos-2,2160,24,0.0,0.0,0,0,0,True,147,cuda
